Local time,Open,High,Low,Close,Volume
02.11.2007 20:00:00.000 GMT-0400,114.827,114.827,114.827,114.827,0
03.11.2007 20:00:00.000 GMT-0400,114.820,114.957,114.485,114.560,497469.7813
04.11.2007 19:00:00.000 GMT-0500,114.560,114.810,114.020,114.330,3445216.25
05.11.2007 19:00:00.000 GMT-0500,114.330,114.780,114.260,114.715,1839527.75
06.11.2007 19:00:00.000 GMT-0500,114.715,114.780,112.045,112.620,1687518.75
07.11.2007 19:00:00.000 GMT-0500,112.620,113.370,112.215,112.720,1686499.375
08.11.2007 19:00:00.000 GMT-0500,112.720,112.880,110.500,110.623,1352916
09.11.2007 19:00:00.000 GMT-0500,110.623,110.623,110.623,110.623,0
10.11.2007 19:00:00.000 GMT-0500,110.675,110.804,110.190,110.585,345069
11.11.2007 19:00:00.000 GMT-0500,110.590,110.780,109.110,109.610,1591473.125
12.11.2007 19:00:00.000 GMT-0500,109.610,111.220,109.570,111.155,1672829.125
13.11.2007 19:00:00.000 GMT-0500,111.155,111.750,110.755,111.280,1710446.5
14.11.2007 19:00:00.000 GMT-0500,111.280,111.680,110.195,110.465,1718234.25
15.11.2007 19:00:00.000 GMT-0500,110.465,111.330,109.765,111.012,1728136.5
16.11.2007 19:00:00.000 GMT-0500,111.012,111.012,111.012,111.012,0
17.11.2007 19:00:00.000 GMT-0500,111.495,111.498,110.695,110.825,78531.8516
18.11.2007 19:00:00.000 GMT-0500,110.825,111.070,109.605,109.760,2539725.5
