Local time,Open,High,Low,Close,Volume
09.01.2011 19:00:00.000 GMT-0500,0.99196,0.99833,0.98482,0.98749,371715.9454
16.01.2011 19:00:00.000 GMT-0500,0.98756,1.00301,0.98371,0.99339,359494.8022
23.01.2011 19:00:00.000 GMT-0500,0.99349,1.00253,0.99114,1.00228,345742.5064000001
30.01.2011 19:00:00.000 GMT-0500,1.00231,1.00577,0.98313,0.98771,413789.8692
06.02.2011 19:00:00.000 GMT-0500,0.98771,0.99866,0.98575,0.98714,377868.1454999999
13.02.2011 19:00:00.000 GMT-0500,0.98714,0.99022,0.98155,0.98519,374786.23079999996
20.02.2011 19:00:00.000 GMT-0500,0.98520,0.99589,0.97699,0.97768,427027.91610000003
27.02.2011 19:00:00.000 GMT-0500,0.97769,0.97886,0.96831,0.97187,395389.0947999999
06.03.2011 19:00:00.000 GMT-0500,0.97187,0.98017,0.96672,0.97378,410513.80179999996
13.03.2011 20:00:00.000 GMT-0400,0.97379,0.99739,0.97102,0.98367,602225.5938
20.03.2011 20:00:00.000 GMT-0400,0.98364,0.98444,0.97308,0.98147,414132.8769
27.03.2011 20:00:00.000 GMT-0400,0.98147,0.98205,0.96249,0.96321,395959.79910000006
03.04.2011 20:00:00.000 GMT-0400,0.96318,0.96923,0.95260,0.95507,392141.07950000005
10.04.2011 20:00:00.000 GMT-0400,0.95509,0.96685,0.95422,0.95998,443197.5879
17.04.2011 20:00:00.000 GMT-0400,0.95998,0.97209,0.94538,0.95239,402291.4165
24.04.2011 20:00:00.000 GMT-0400,0.95237,0.95753,0.94400,0.94569,392539.3477
01.05.2011 20:00:00.000 GMT-0400,0.94564,0.97123,0.94470,0.96315,584596.3018
08.05.2011 20:00:00.000 GMT-0400,0.96316,0.97436,0.95128,0.97011,587742.9474000001
15.05.2011 20:00:00.000 GMT-0400,0.97011,0.97927,0.96406,0.97386,630888.3535999999
22.05.2011 20:00:00.000 GMT-0400,0.97386,0.98156,0.97361,0.97679,569585.0626
29.05.2011 20:00:00.000 GMT-0400,0.97679,0.98514,0.96544,0.97681,500042.9960000001
05.06.2011 20:00:00.000 GMT-0400,0.97682,0.98205,0.97117,0.97946,572550.0383
12.06.2011 20:00:00.000 GMT-0400,0.97946,0.98975,0.96696,0.98155,603110.6328
19.06.2011 20:00:00.000 GMT-0400,0.98157,0.98934,0.97000,0.98910,591905.5100000001
26.06.2011 20:00:00.000 GMT-0400,0.98910,0.99122,0.95793,0.95850,552865.8501
03.07.2011 20:00:00.000 GMT-0400,0.95850,0.96940,0.95634,0.96291,397225.20029999997
10.07.2011 20:00:00.000 GMT-0400,0.96290,0.97780,0.95198,0.95440,612392.7588000001
17.07.2011 20:00:00.000 GMT-0400,0.95439,0.96347,0.94228,0.95130,535819.8448
24.07.2011 20:00:00.000 GMT-0400,0.95130,0.95896,0.94061,0.95178,507521.2501
31.07.2011 20:00:00.000 GMT-0400,0.95178,0.98639,0.94910,0.98353,701738.5352
