Local time,Open,High,Low,Close,Volume
05.09.2007 20:00:00.000 GMT-0400,1.36498,1.37098,1.36308,1.36902,858970.625
06.09.2007 20:00:00.000 GMT-0400,1.36906,1.37978,1.36601,1.37647,807954.5
07.09.2007 20:00:00.000 GMT-0400,1.37647,1.37647,1.37647,1.37647,0
08.09.2007 20:00:00.000 GMT-0400,1.37681,1.37851,1.37659,1.37772,75144.3516
09.09.2007 20:00:00.000 GMT-0400,1.37743,1.38143,1.37644,1.37907,859297.8125
10.09.2007 20:00:00.000 GMT-0400,1.37906,1.38482,1.37756,1.38372,862666.75
11.09.2007 20:00:00.000 GMT-0400,1.38352,1.39141,1.38207,1.38928,858036.5625
12.09.2007 20:00:00.000 GMT-0400,1.38923,1.39265,1.38600,1.38710,858054.3125
13.09.2007 20:00:00.000 GMT-0400,1.38696,1.38947,1.38414,1.38725,837686.6875
14.09.2007 20:00:00.000 GMT-0400,1.38725,1.38725,1.38725,1.38725,0
15.09.2007 20:00:00.000 GMT-0400,1.38680,1.38727,1.38522,1.38585,33145.6016
16.09.2007 20:00:00.000 GMT-0400,1.38589,1.38899,1.38474,1.38649,858047.8125
17.09.2007 20:00:00.000 GMT-0400,1.38650,1.39889,1.38271,1.39748,863957.4375
18.09.2007 20:00:00.000 GMT-0400,1.39726,1.39867,1.39323,1.39722,861869.625
19.09.2007 20:00:00.000 GMT-0400,1.39717,1.40993,1.39659,1.40670,859777
20.09.2007 20:00:00.000 GMT-0400,1.40669,1.41195,1.40394,1.40887,803940.5
21.09.2007 20:00:00.000 GMT-0400,1.40887,1.40887,1.40887,1.40887,0
22.09.2007 20:00:00.000 GMT-0400,1.40901,1.40938,1.40811,1.40901,78164.9453
23.09.2007 20:00:00.000 GMT-0400,1.40897,1.41293,1.40653,1.40704,858135.1875
24.09.2007 20:00:00.000 GMT-0400,1.40710,1.41628,1.40567,1.41454,867051.6875
25.09.2007 20:00:00.000 GMT-0400,1.41450,1.41556,1.41084,1.41263,863585.75
26.09.2007 20:00:00.000 GMT-0400,1.41268,1.41892,1.41195,1.41544,861774.375
27.09.2007 20:00:00.000 GMT-0400,1.41537,1.42772,1.41462,1.42697,840462.25
