Local time,Open,High,Low,Close,Volume
29.08.2010 20:00:00.000 GMT-0400,1236.647,1254.303,1231.442,1247.249,185868527.41239995
05.09.2010 20:00:00.000 GMT-0400,1247.252,1261.836,1236.496,1243.104,184230982.06520003
12.09.2010 20:00:00.000 GMT-0400,1243.497,1282.343,1240.754,1276.321,204524601.9364
19.09.2010 20:00:00.000 GMT-0400,1276.345,1299.454,1270.853,1296.268,210821081.16149998
26.09.2010 20:00:00.000 GMT-0400,1296.352,1319.757,1283.510,1317.096,206791705.60849997
03.10.2010 20:00:00.000 GMT-0400,1316.325,1364.450,1311.574,1354.683,212921468.25790003
10.10.2010 20:00:00.000 GMT-0400,1354.380,1386.367,1339.908,1365.883,227973296.1655
17.10.2010 20:00:00.000 GMT-0400,1366.042,1374.557,1314.730,1333.501,232381855.01099998
24.10.2010 20:00:00.000 GMT-0400,1333.525,1364.809,1319.041,1362.590,237129358.2916
31.10.2010 20:00:00.000 GMT-0400,1362.575,1397.689,1325.510,1394.760,235877911.32929996
07.11.2010 19:00:00.000 GMT-0500,1397.645,1423.900,1359.718,1370.290,233149782.6577
14.11.2010 19:00:00.000 GMT-0500,1370.303,1376.760,1329.542,1358.852,152023878.57450002
21.11.2010 19:00:00.000 GMT-0500,1359.046,1382.398,1348.192,1357.237,114000775.9333
28.11.2010 19:00:00.000 GMT-0500,1357.163,1415.315,1353.123,1410.207,138898842.75190002
05.12.2010 19:00:00.000 GMT-0500,1410.400,1430.943,1371.428,1380.600,125752857.566
12.12.2010 19:00:00.000 GMT-0500,1380.584,1407.934,1361.948,1381.012,98685460.44829999
19.12.2010 19:00:00.000 GMT-0500,1380.828,1392.064,1371.800,1372.210,73070144.17659998
26.12.2010 19:00:00.000 GMT-0500,1372.540,1420.923,1372.264,1416.247,75713655.82949999
02.01.2011 19:00:00.000 GMT-0500,1416.862,1423.774,1352.950,1370.425,114301738.2026
09.01.2011 19:00:00.000 GMT-0500,1370.439,1392.973,1354.939,1363.620,111834056.61589998
16.01.2011 19:00:00.000 GMT-0500,1363.780,1379.206,1337.705,1345.132,113672417.2831
23.01.2011 19:00:00.000 GMT-0500,1345.166,1353.004,1308.232,1344.453,117933666.9445
30.01.2011 19:00:00.000 GMT-0500,1344.585,1358.030,1323.005,1344.780,110712974.0119
06.02.2011 19:00:00.000 GMT-0500,1344.935,1368.351,1344.935,1355.795,81645823.83639999
13.02.2011 19:00:00.000 GMT-0500,1355.864,1392.000,1353.939,1390.873,97077066.71959999
